Date,Open,High,Low,Close,Volume,Market Cap
"jul. 16, 2020","3,2","3,3","2,97","3,09",380.406.590,2.278.007.820
"jul. 15, 2020","2,96","3,2","2,86","3,2",300.281.072,2.356.032.207
"jul. 14, 2020","2,9","3,04","2,69","2,96",251.503.669,2.178.433.656
"jul. 13, 2020","2,81","3,15","2,78","2,9",411.310.595,2.135.346.789
"jul. 12, 2020","2,69","2,83","2,6","2,81",173.178.789,2.070.061.599
"jul. 11, 2020","2,54","2,72","2,52","2,69",147.502.448,1.976.677.656
"jul. 10, 2020","2,54","2,58","2,42","2,54",96.190.047,1.866.768.813
"jul. 09, 2020","2,65","2,65","2,48","2,54",115.332.454,1.865.324.705
"jul. 08, 2020","2,51","2,68","2,49","2,65",126.531.532,1.947.284.385
"jul. 07, 2020","2,44","2,58","2,41","2,51",116.457.681,1.844.397.880
"jul. 06, 2020","2,28","2,45","2,27","2,44",89.838.422,1.791.442.397
"jul. 05, 2020","2,32","2,34","2,24","2,28",62.053.180,1.679.994.711
"jul. 04, 2020","2,28","2,35","2,27","2,33",55.791.860,1.710.179.089
"jul. 03, 2020","2,36","2,36","2,28","2,28",63.783.458,1.675.073.109
"jul. 02, 2020","2,4","2,4","2,3","2,36",61.680.738,1.732.667.491
"jul. 01, 2020","2,36","2,45","2,34","2,4",66.019.108,1.762.587.430
"jun. 30, 2020","2,41","2,42","2,36","2,36",59.282.212,1.734.145.161
"jun. 29, 2020","2,37","2,44","2,35","2,41",70.431.090,1.773.646.780
"jun. 28, 2020","2,33","2,44","2,3","2,37",77.570.461,1.742.583.007
"jun. 27, 2020","2,48","2,5","2,29","2,33",97.311.609,1.709.693.755
"jun. 26, 2020","2,58","2,58","2,46","2,48",117.403.819,1.822.186.683
"jun. 25, 2020","2,63","2,63","2,55","2,59",96.155.213,1.898.125.906
"jun. 24, 2020","2,79","2,86","2,59","2,63",123.144.383,1.929.470.784
"jun. 23, 2020","2,67","2,79","2,62","2,78",124.142.617,2.043.807.520
"jun. 22, 2020","2,59","2,69","2,58","2,67",86.427.173,1.962.129.981
"jun. 21, 2020","2,61","2,63","2,58","2,59",70.563.395,1.898.245.316
"jun. 20, 2020","2,61","2,66","2,56","2,61",91.712.777,1.913.571.996
"jun. 19, 2020","2,67","2,71","2,61","2,61",109.421.476,1.915.918.065
"jun. 18, 2020","2,68","2,75","2,57","2,67",134.651.482,1.956.963.705
"jun. 17, 2020","2,61","2,69","2,56","2,68",91.846.757,1.962.926.847
"jun. 16, 2020","2,63","2,66","2,58","2,61",84.311.702,1.914.982.157
"jun. 15, 2020","2,6","2,68","2,45","2,63",112.822.537,1.927.691.706
"jun. 14, 2020","2,7","2,7","2,58","2,6",79.164.821,1.904.813.417
"jun. 13, 2020","2,67","2,72","2,65","2,7",77.595.251,1.975.346.677
"jun. 12, 2020","2,62","2,75","2,6","2,67",105.415.375,1.955.368.452
"jun. 11, 2020","2,89","2,91","2,56","2,62",120.669.171,1.922.052.080
"jun. 10, 2020","2,91","2,92","2,87","2,89",81.680.807,2.114.860.000
"jun. 09, 2020","2,94","2,95","2,88","2,91",79.075.416,2.129.187.183
"jun. 08, 2020","2,89","2,95","2,87","2,94",66.821.735,2.152.495.514
"jun. 07, 2020","2,92","2,93","2,82","2,89",76.804.197,2.115.782.950
"jun. 06, 2020","2,94","2,97","2,91","2,92",61.405.619,2.135.627.432
"jun. 05, 2020",3,"3,02","2,93","2,94",82.637.386,2.097.779.246
"jun. 04, 2020","3,03","3,08","2,92",3,106.155.906,2.138.357.993
"jun. 03, 2020","2,89","3,07","2,85","3,04",108.960.936,2.163.364.722
"jun. 02, 2020","2,96","3,11","2,79","2,89",157.849.384,2.060.398.793
"jun. 01, 2020","2,8","2,99","2,78","2,96",122.362.523,2.109.096.746
"May 31, 2020","2,92","2,94","2,77","2,8",101.147.210,1.992.319.654
"May 30, 2020","2,88","2,95","2,82","2,92",119.885.539,2.078.507.668
"May 29, 2020","2,82","2,9","2,81","2,88",98.079.547,2.050.692.894
"May 28, 2020","2,71","2,85","2,68","2,82",85.768.622,2.010.221.606
"May 27, 2020","2,69","2,76","2,68","2,71",79.162.252,1.926.898.760
"May 26, 2020","2,73","2,75","2,66","2,68",82.774.026,1.910.973.660
"May 25, 2020","2,66","2,74","2,64","2,73",89.509.988,1.942.097.514
"May 24, 2020","2,76","2,82","2,67","2,67",94.467.860,1.900.845.649
"May 23, 2020","2,8","2,82","2,73","2,76",89.111.444,1.965.971.780
"May 22, 2020","2,64","2,84","2,61","2,8",119.072.716,1.988.524.885
"May 21, 2020","2,81","2,84","2,59","2,64",110.966.271,1.880.406.100
"May 20, 2020","2,81","2,89","2,75","2,81",131.916.699,1.999.087.333
"May 19, 2020","2,75","2,83","2,65","2,81",126.136.972,1.999.298.279
"May 18, 2020","2,62","2,76","2,62","2,75",133.052.170,1.955.341.433
"May 17, 2020","2,63","2,69","2,61","2,62",122.058.935,1.864.777.719
"May 16, 2020","2,49","2,65","2,47","2,63",119.251.093,1.866.906.997
"May 15, 2020","2,54","2,54","2,45","2,49",114.228.679,1.769.739.897
"May 14, 2020","2,55","2,59","2,5","2,54",135.748.700,1.802.909.922
"May 13, 2020","2,5","2,58","2,5","2,56",116.532.574,1.818.090.381
"May 12, 2020","2,43","2,57","2,39","2,5",146.311.229,1.778.555.688
"May 11, 2020","2,56","2,58","2,32","2,43",203.768.691,1.728.353.589
"May 10, 2020","2,83","2,83","2,4","2,55",205.818.989,1.812.470.794
"May 09, 2020","2,76","2,94","2,74","2,83",176.778.232,2.008.543.158
"May 08, 2020","2,76","2,83","2,7","2,76",160.038.600,1.962.080.048
"May 07, 2020","2,71","2,82","2,67","2,76",217.885.578,1.957.599.381
"May 06, 2020","2,74","2,81","2,7","2,7",184.139.715,1.919.159.146
"May 05, 2020","2,78","2,83","2,71","2,75",212.462.618,1.947.643.904
"May 04, 2020","2,74","2,84","2,62","2,79",288.377.672,1.976.451.108
"May 03, 2020","2,84","2,88","2,71","2,74",226.856.167,1.944.016.244
"May 02, 2020","2,81","2,87","2,79","2,83",237.435.344,2.008.681.666
"May 01, 2020","2,76","2,95","2,76","2,81",312.045.671,1.994.930.397
"Apr 30, 2020","2,95","3,03","2,72","2,76",375.310.706,1.957.055.600
"Apr 29, 2020","2,76","2,99","2,75","2,95",371.858.523,2.090.885.195
"Apr 28, 2020","2,75","2,81","2,68","2,75",274.470.494,1.951.987.758
"Apr 27, 2020","2,77","2,79","2,57","2,75",298.567.833,1.947.997.471
"Apr 26, 2020","2,87","2,87","2,74","2,77",270.441.861,1.958.813.041
"Apr 25, 2020","2,73","2,87","2,67","2,87",296.143.370,2.031.305.380
"Apr 24, 2020","2,48","2,77","2,48","2,73",348.033.801,1.931.603.280
"Apr 23, 2020","2,33","2,54","2,32","2,48",275.392.937,1.753.609.397
"Apr 22, 2020","2,16","2,34","2,15","2,33",201.206.428,1.649.727.728
"Apr 21, 2020","2,14","2,21","2,1","2,16",205.982.611,1.527.458.320
"Apr 20, 2020","2,26","2,36","2,08","2,14",255.506.819,1.512.920.062
"Apr 19, 2020","2,33","2,37","2,25","2,27",209.379.819,1.602.764.732
"Apr 18, 2020","2,1","2,37","2,1","2,33",226.409.663,1.647.317.078
"Apr 17, 2020","2,1","2,15","2,08","2,1",189.233.579,1.487.405.266
"Apr 16, 2020","1,9","2,13","1,86","2,1",203.937.506,1.486.474.512
"Apr 15, 2020","1,94","1,98","1,89","1,9",138.456.299,1.344.558.413
"Apr 14, 2020","1,94","1,99","1,91","1,94",104.969.601,1.370.525.105
"Apr 13, 2020","2,02","2,02","1,9","1,94",147.229.836,1.368.099.822
"Apr 12, 2020","1,97","2,05","1,9","2,01",168.443.129,1.423.197.305
"Apr 11, 2020","1,9","2,03","1,9","1,97",177.215.789,1.389.145.613
"Apr 10, 2020","2,11","2,12","1,84","1,9",204.404.587,1.344.748.315
"Apr 09, 2020","2,14","2,17","2,01","2,11",186.512.000,1.489.476.140
"Apr 08, 2020","1,96","2,17","1,93","2,14",186.150.663,1.506.940.779
"Apr 07, 2020","1,89","2,09","1,88","1,96",256.734.050,1.379.775.255
"Apr 06, 2020","1,67","1,89","1,67","1,89",153.603.651,1.329.358.304
"Apr 05, 2020","1,7","1,71","1,67","1,67",68.278.984,1.177.969.543
"Apr 04, 2020","1,68","1,72","1,66","1,7",90.291.105,1.200.417.773
"Apr 03, 2020","1,67","1,78","1,66","1,68",118.348.908,1.183.772.589
"Apr 02, 2020","1,61","1,77","1,6","1,67",142.884.331,1.177.884.248
"Apr 01, 2020","1,62","1,62","1,53","1,62",93.197.406,1.138.995.986
"mar. 31, 2020","1,62","1,63","1,55","1,62",79.412.007,1.138.632.447
"mar. 30, 2020","1,48","1,65","1,47","1,62",94.003.636,1.140.159.638
"mar. 29, 2020","1,56","1,58","1,48","1,48",70.247.678,1.043.564.077
"mar. 28, 2020","1,61","1,61","1,52","1,56",103.065.065,1.103.112.412
"mar. 27, 2020","1,75","1,77","1,61","1,61",81.714.415,1.133.285.268
"mar. 26, 2020","1,71","1,75","1,71","1,75",76.416.083,1.235.858.843
"mar. 25, 2020","1,76","1,77","1,67","1,71",139.897.058,1.207.060.473
"mar. 24, 2020","1,67","1,78","1,63","1,76",151.312.779,1.239.999.450
"mar. 23, 2020","1,47","1,67","1,47","1,67",149.247.979,1.174.056.885
"mar. 22, 2020","1,65","1,71","1,47","1,47",113.589.399,1.038.511.561
"mar. 21, 2020","1,68","1,73","1,6","1,65",140.158.723,1.161.409.899
"mar. 20, 2020","1,64","1,87","1,53","1,67",212.099.168,1.179.705.412
"mar. 19, 2020","1,36","1,73","1,35","1,64",185.980.500,1.155.815.174
"mar. 18, 2020","1,34","1,39","1,3","1,36",119.502.566,959.141.135
"mar. 17, 2020","1,32","1,46","1,3","1,34",144.569.147,945.552.065
"mar. 16, 2020","1,54","1,54","1,16","1,31",200.659.558,924.540.707
"mar. 15, 2020","1,58","1,74","1,45","1,54",145.388.034,1.086.084.386
"mar. 14, 2020","1,76","1,82","1,55","1,58",156.652.224,1.108.448.981
"mar. 13, 2020","1,36","1,91","1,02","1,76",463.259.670,1.235.960.872
"mar. 12, 2020","2,51","2,51","1,36","1,37",281.543.680,962.437.720
"mar. 11, 2020","2,59","2,67","2,31","2,51",154.424.606,1.766.196.738
"mar. 10, 2020","2,54","2,74","2,49","2,59",180.710.670,1.818.367.076
"mar. 09, 2020","2,59","2,66","2,28","2,52",229.464.249,1.772.988.231
"mar. 08, 2020","2,99","2,99","2,6","2,6",199.849.912,1.829.363.684
"mar. 07, 2020","3,16","3,25","2,99","2,99",152.873.891,2.103.907.641
"mar. 06, 2020","3,08","3,22","3,04","3,16",159.585.774,2.222.048.926
"mar. 05, 2020","3,05","3,3","3,04","3,09",267.640.744,2.168.737.648
"mar. 04, 2020","2,76","3,04","2,74","3,04",190.516.348,2.135.580.289
"mar. 03, 2020","2,78","2,82","2,66","2,76",122.144.148,1.941.765.634
"mar. 02, 2020","2,62","2,87","2,56","2,78",149.189.528,1.954.591.313
"mar. 01, 2020","2,75","2,83","2,59","2,62",118.242.324,1.842.690.211
"Feb 29, 2020","2,76","2,99","2,75","2,76",148.892.177,1.935.866.746
"Feb 28, 2020","2,79","2,91","2,65","2,76",165.195.647,1.940.671.281
"Feb 27, 2020","2,77","2,98","2,57","2,8",275.767.947,1.964.176.570
"Feb 26, 2020","2,8","2,97","2,54","2,77",308.369.404,1.944.957.317
"Feb 25, 2020","3,18","3,18","2,73","2,82",220.934.560,1.977.735.060
"Feb 24, 2020","3,51","3,52","2,99","3,18",243.208.712,2.233.408.555
"Feb 23, 2020","3,31","3,57","3,31","3,51",201.953.498,2.465.440.669
"Feb 22, 2020","3,49","3,52","3,25","3,31",200.526.802,2.325.451.762
"Feb 21, 2020","3,61","3,74","3,4","3,49",198.998.663,2.444.935.167
"Feb 20, 2020","3,56","3,87","3,48","3,61",276.065.341,2.534.807.316
"Feb 19, 2020","3,44","3,92","3,35","3,56",266.619.604,2.494.966.418
"Feb 18, 2020","3,15","3,52","3,1","3,45",203.797.553,2.395.788.575
"Feb 17, 2020","3,25","3,25","2,77","3,15",236.951.007,2.188.241.816
"Feb 16, 2020","3,19","3,29","2,8","3,25",227.937.928,2.255.211.170
"Feb 15, 2020","3,47","3,53","3,04","3,18",194.773.545,2.209.226.319
"Feb 14, 2020","3,12","3,54","3,05","3,47",206.092.809,2.408.769.608
"Feb 13, 2020","3,32","3,35","2,95","3,12",243.665.848,2.165.340.245
"Feb 12, 2020","2,9","3,61","2,9","3,32",334.853.757,2.305.240.368
"Feb 11, 2020","2,62","2,93","2,56","2,9",144.827.946,2.011.451.187
"Feb 10, 2020","2,64","2,74","2,48","2,62",154.493.519,1.821.850.330
"Feb 09, 2020","2,29","2,74","2,28","2,64",196.340.341,1.835.944.549
"Feb 08, 2020","2,19","2,31","2,03","2,29",93.638.903,1.588.433.981
"Feb 07, 2020","2,16","2,25","2,16","2,19",93.382.410,1.523.249.146
"Feb 06, 2020","2,14","2,25","2,12","2,16",100.508.449,1.497.009.188
"Feb 05, 2020","1,92","2,22","1,91","2,14",111.859.155,1.486.335.955
"Feb 04, 2020",2,"2,03","1,89","1,92",88.198.795,1.336.199.969
"Feb 03, 2020","1,91","2,1","1,87",2,112.154.610,1.391.386.055
"Feb 02, 2020","1,74","1,98","1,7","1,91",83.037.458,1.326.090.827
"Feb 01, 2020","1,66","1,74","1,65","1,74",37.226.254,1.209.947.862
"jan. 31, 2020","1,68","1,72","1,65","1,66",49.262.411,1.151.165.578
"jan. 30, 2020","1,57","1,7","1,56","1,68",54.565.714,1.164.729.726
"jan. 29, 2020","1,55","1,68","1,54","1,57",51.375.642,1.088.132.652
"jan. 28, 2020","1,53","1,57","1,5","1,55",47.120.502,1.076.031.418
"jan. 27, 2020","1,52","1,54","1,49","1,53",44.520.219,1.059.238.633
"jan. 26, 2020","1,5","1,53","1,47","1,52",43.363.397,1.057.063.607
"jan. 25, 2020","1,52","1,52","1,47","1,5",44.078.895,1.038.410.748
"jan. 24, 2020","1,56","1,57","1,5","1,52",48.576.603,1.053.322.115
"jan. 23, 2020","1,59","1,62","1,5","1,55",65.348.600,1.078.286.026
"jan. 22, 2020","1,54","1,64","1,53","1,59",47.055.144,1.105.004.314
"jan. 21, 2020","1,59","1,61","1,5","1,53",51.586.798,1.065.444.584
"jan. 20, 2020","1,42","1,59","1,41","1,59",60.224.151,1.102.454.966
"jan. 19, 2020","1,49","1,52","1,37","1,42",46.261.834,987.050.590
"jan. 18, 2020","1,47","1,54","1,42","1,49",49.645.136,1.033.489.226
"jan. 17, 2020","1,49","1,53","1,44","1,48",63.542.861,1.024.091.459
"jan. 16, 2020","1,34","1,52","1,3","1,49",67.302.241,1.037.213.520
"jan. 15, 2020","1,33","1,4","1,3","1,34",59.355.419,932.175.745
"jan. 14, 2020","1,28","1,36","1,27","1,33",53.074.477,924.801.443
"jan. 13, 2020","1,31","1,31","1,27","1,28",36.870.088,888.218.070
"jan. 12, 2020","1,31","1,32","1,3","1,31",30.492.207,909.993.423
"jan. 11, 2020","1,31","1,35","1,3","1,31",39.100.862,906.142.415
"jan. 10, 2020","1,29","1,33","1,26","1,31",41.884.562,906.795.252
"jan. 09, 2020","1,33","1,37","1,27","1,29",47.676.368,895.458.247
"jan. 08, 2020","1,3","1,4","1,27","1,33",49.431.499,925.780.956
"jan. 07, 2020","1,31","1,33","1,26","1,3",49.139.469,901.265.968
"jan. 06, 2020","1,26","1,34","1,26","1,31",43.088.423,906.258.204
"jan. 05, 2020","1,26","1,3","1,25","1,26",36.629.230,877.159.747
"jan. 04, 2020","1,28","1,3","1,23","1,26",38.156.086,876.029.669
"jan. 03, 2020","1,24","1,31","1,24","1,28",43.721.354,890.109.980
"jan. 02, 2020","1,37","1,38","1,23","1,24",37.676.355,861.516.905
"jan. 01, 2020","1,35","1,37","1,32","1,37",35.642.475,951.188.893
"Dec 31, 2019","1,33","1,4","1,31","1,35",42.638.601,938.725.945
"Dec 30, 2019","1,31","1,36","1,3","1,33",41.116.951,924.752.288
"Dec 29, 2019","1,33","1,36","1,29","1,31",45.413.699,911.327.054
"Dec 28, 2019","1,38","1,39","1,33","1,33",43.957.470,921.074.564
"Dec 27, 2019","1,37","1,41","1,36","1,38",38.176.059,960.368.527
"Dec 26, 2019","1,41","1,43","1,35","1,37",47.649.174,952.053.087
"Dec 25, 2019","1,5","1,5","1,4","1,41",40.558.090,981.628.328
"Dec 24, 2019","1,52","1,54","1,49","1,5",37.812.261,1.038.174.056
"Dec 23, 2019","1,47","1,58","1,46","1,52",56.083.425,1.054.365.471
"Dec 22, 2019","1,48","1,53","1,45","1,47",50.459.429,1.018.816.410
"Dec 21, 2019","1,6","1,61","1,48","1,48",49.226.920,1.026.339.209
"Dec 20, 2019","1,51","1,6","1,49","1,6",58.433.436,1.110.696.671
"Dec 19, 2019","1,59","1,62","1,47","1,51",62.825.585,1.051.017.023
"Dec 18, 2019","1,54","1,62","1,45","1,6",90.681.124,1.107.937.773
"Dec 17, 2019","1,67","1,77","1,52","1,54",92.967.379,1.017.781.983
"Dec 16, 2019","1,68","1,71","1,61","1,67",68.707.545,1.104.646.482
"Dec 15, 2019","1,68","1,73","1,61","1,68",67.968.594,1.108.106.235
"Dec 14, 2019","1,77","1,78","1,63","1,68",83.605.655,1.111.844.946
"Dec 13, 2019","1,78","1,84","1,67","1,77",119.493.566,1.167.096.419
"Dec 12, 2019","1,58","1,78","1,52","1,77",107.780.127,1.168.613.654
"Dec 11, 2019","1,48","1,59","1,47","1,58",71.607.317,1.040.689.360
"Dec 10, 2019","1,56","1,56","1,4","1,48",66.319.642,980.371.614
"Dec 09, 2019","1,61","1,66","1,54","1,56",63.051.414,1.029.562.424
"Dec 08, 2019","1,45","1,62","1,45","1,61",67.179.436,1.061.776.776
"Dec 07, 2019","1,38","1,47","1,37","1,45",49.917.913,955.874.241
"Dec 06, 2019","1,3","1,42","1,28","1,38",38.711.970,910.458.330
"Dec 05, 2019","1,25","1,33","1,24","1,3",32.086.367,858.014.128
"Dec 04, 2019","1,29","1,32","1,25","1,25",46.048.752,824.588.509
"Dec 03, 2019","1,24","1,32","1,21","1,29",41.462.224,853.213.342
"Dec 02, 2019","1,25","1,26","1,2","1,24",27.574.097,817.872.179
"Dec 01, 2019","1,33","1,34","1,25","1,25",24.127.567,828.296.390
"nov. 30, 2019","1,31","1,37","1,31","1,33",28.706.667,879.181.680
"nov. 29, 2019","1,28","1,34","1,28","1,31",32.270.224,867.085.098
"nov. 28, 2019","1,26","1,35","1,22","1,28",44.240.281,845.073.679
"nov. 27, 2019","1,24","1,27","1,16","1,26",47.723.271,829.672.736
"nov. 26, 2019","1,24","1,28","1,23","1,24",54.828.808,822.065.277
"nov. 25, 2019","1,33","1,33","1,21","1,24",64.954.006,815.688.075
"nov. 24, 2019","1,4","1,42","1,31","1,34",49.206.070,887.731.654
"nov. 23, 2019","1,22","1,42","1,22","1,39",123.832.790,920.735.790
"nov. 22, 2019","1,21","1,28","1,08","1,22",69.312.275,804.427.044
"nov. 21, 2019","1,21","1,29","1,18","1,21",53.020.027,800.257.863
"nov. 20, 2019","1,22","1,25","1,17","1,21",33.605.071,801.174.969
"nov. 19, 2019","1,23","1,25","1,15","1,22",35.796.763,805.231.584
"nov. 18, 2019","1,16","1,26","1,16","1,23",37.602.915,813.744.878
"nov. 17, 2019","1,16","1,18","1,15","1,16",22.483.167,767.707.353
"nov. 16, 2019","1,17","1,18","1,16","1,16",26.689.028,768.303.560
"nov. 15, 2019","1,22","1,26","1,15","1,17",32.203.363,773.992.543
"nov. 14, 2019","1,13","1,3","1,11","1,22",41.978.349,808.582.829
"nov. 13, 2019","1,17","1,17","1,12","1,13",23.410.839,746.750.215
"nov. 12, 2019","1,18","1,2","1,15","1,17",23.591.140,771.905.281
"nov. 11, 2019","1,23","1,24","1,17","1,18",25.012.739,776.358.941
"nov. 10, 2019","1,25","1,25","1,19","1,23",31.134.799,812.505.004
"nov. 09, 2019","1,17","1,26","1,15","1,24",34.760.712,819.630.519
"nov. 08, 2019","1,22","1,28","1,12","1,17",44.195.683,770.094.896
"nov. 07, 2019","1,02","1,44","1,02","1,22",92.805.360,805.246.128
"nov. 06, 2019","0,927547","1,05","0,902417","1,02",26.095.931,673.756.212
"nov. 05, 2019","0,891802","0,929289","0,877752","0,927137",13.420.498,612.256.490
"nov. 04, 2019","0,868023","0,907127","0,8646","0,891802",16.511.023,588.922.638
"nov. 03, 2019","0,865785","0,874167","0,848911","0,868879",11.444.717,573.784.519
"nov. 02, 2019","0,878443","0,886302","0,857435","0,865528",9.944.483,571.571.532
"nov. 01, 2019","0,889461","0,891029","0,863507","0,877941",12.684.201,579.768.933
"Oct 31, 2019","0,914068","0,924062","0,873981","0,890512",13.120.625,588.070.905
"Oct 30, 2019","0,878168","0,969414","0,774601","0,914079",23.084.998,603.633.344
"Oct 29, 2019","0,871995","0,917937","0,82545","0,878892",19.713.852,580.397.277
"Oct 28, 2019","0,879748","0,928777","0,768318","0,875315",24.337.121,578.034.790
"Oct 27, 2019","0,836378","0,890216","0,688631","0,875154",23.186.370,577.928.349
"Oct 26, 2019","0,833823","0,92603","0,818766","0,831994",20.293.463,549.426.804
"Oct 25, 2019","0,767532","0,842798","0,762231","0,834757",16.862.309,551.251.771
"Oct 24, 2019","0,761316","0,780364","0,754028","0,768243",14.425.427,507.327.662
"Oct 23, 2019","0,838904","0,839336","0,755143","0,761316",14.131.553,502.752.829
"Oct 22, 2019","0,870816","0,879914","0,833186","0,838575",11.567.380,553.772.790
"Oct 21, 2019","0,877297","0,889119","0,866837","0,871432",11.434.852,575.470.528
"Oct 20, 2019","0,86545","0,884321","0,861892","0,877438",9.297.806,579.437.174
"Oct 19, 2019","0,879461","0,890271","0,861758","0,865266",10.127.092,571.399.102
"Oct 18, 2019","0,895843","0,898314","0,869977","0,877796",10.666.948,579.673.087
"Oct 17, 2019","0,876521","0,899669","0,872991","0,895843",11.185.558,591.591.209
"Oct 16, 2019","0,909666","0,913004","0,861378","0,876968",12.766.002,579.126.752
"Oct 15, 2019","0,939501","0,961195","0,902323","0,907378",17.300.340,599.208.238
"Oct 14, 2019","0,903695","0,942667","0,897807","0,941266",16.242.661,621.587.341
"Oct 13, 2019","0,893087","0,967","0,88628","0,903695",19.773.441,596.776.442
"Oct 12, 2019","0,911203","0,921544","0,850423","0,8931",19.332.567,589.779.872
"Oct 11, 2019","0,913683","0,920685","0,885656","0,914116",18.114.188,603.658.112
"Oct 10, 2019","0,942845","0,944412","0,913233","0,915035",24.538.307,604.264.912
"Oct 09, 2019","0,899704","0,957093","0,894856","0,942926",16.465.901,622.683.648
"Oct 08, 2019","0,906241","0,915839","0,895083","0,899704",18.299.070,594.140.600
"Oct 07, 2019","0,87599","0,924249","0,867754","0,906686",16.375.621,598.751.227
"Oct 06, 2019","0,912324","0,91377","0,872431","0,876948",12.691.818,579.113.086
"Oct 05, 2019","0,923275","0,924122","0,902212","0,912535",13.070.972,602.614.044
"Oct 04, 2019","0,934931","0,93567","0,901729","0,923275",14.953.450,609.706.365
"Oct 03, 2019","0,943783","0,965669","0,917273","0,935255",11.184.781,617.617.831
"Oct 02, 2019","0,953811","0,953811","0,893671","0,943158",17.174.252,622.836.475
"Oct 01, 2019","0,90424","0,997532","0,898776","0,953637",13.349.266,629.756.396
"Sep 30, 2019","0,888097","0,91842","0,853907","0,903533",15.800.572,596.669.068
"Sep 29, 2019","0,893418","0,916808","0,869514","0,887902",11.871.749,586.346.796
"Sep 28, 2019","0,895378","0,916559","0,868757","0,893673",9.062.006,590.158.131
"Sep 27, 2019","0,850902","0,899908","0,824431","0,895409",17.459.138,591.304.774
"Sep 26, 2019","0,854433","0,913537","0,821401","0,851353",12.848.761,562.210.845
"Sep 25, 2019","0,889105","0,909275","0,818959","0,854977",24.468.658,564.604.498
"Sep 24, 2019","1,05","1,09","0,852477","0,892636",25.188.778,589.473.410
"Sep 23, 2019","1,05","1,14","1,02","1,05",18.341.225,696.104.355
"Sep 22, 2019","1,07","1,08","1,05","1,06",8.594.941,696.868.198
"Sep 21, 2019","1,06","1,08","1,06","1,07",13.990.523,708.171.839
"Sep 20, 2019","1,1","1,11","1,05","1,06",14.160.437,701.240.151
"Sep 19, 2019","1,09","1,12","1,03","1,1",12.359.739,727.542.370
"Sep 18, 2019","1,09","1,15","1,09","1,09",11.962.787,720.294.110
"Sep 17, 2019",1,"1,1","0,997298","1,1",10.580.481,723.533.677
"Sep 16, 2019",1,"1,01","0,985511",1,7.211.469,662.162.197
"Sep 15, 2019",1,"1,02","0,988586",1,9.925.484,662.384.863
"Sep 14, 2019","0,977167","1,01","0,961925",1,8.114.227,661.750.058
"Sep 13, 2019","1,01","1,02","0,957123","0,975547",9.376.392,644.225.711
"Sep 12, 2019","1,01","1,02","0,993832","1,01",9.235.470,666.508.432
"Sep 11, 2019","1,02","1,03","0,994984","1,01",8.953.230,664.542.321
"Sep 10, 2019","1,04","1,04","1,02","1,02",9.247.187,675.748.704
"Sep 09, 2019","1,06","1,11","1,03","1,04",11.308.139,687.583.237
"Sep 08, 2019","1,03","1,08","1,02","1,07",10.251.627,703.564.280
"Sep 07, 2019","0,998955","1,04","0,977403","1,03",13.451.858,679.683.395
"Sep 06, 2019","1,01","1,03","0,993146",1,11.010.600,660.508.589
"Sep 05, 2019","1,03","1,04",1,"1,01",9.221.482,669.826.900
"Sep 04, 2019","1,04","1,04","1,02","1,03",8.758.988,682.146.976
"Sep 03, 2019","1,06","1,07","1,03","1,04",11.137.913,688.841.250
"Sep 02, 2019","1,03","1,08","1,03","1,06",9.758.386,697.810.467
"Sep 01, 2019","1,05","1,06","1,01","1,03",8.250.825,681.637.980
"Aug 31, 2019","1,07","1,08","1,01","1,04",10.847.063,687.684.125
"Aug 30, 2019","0,998172","1,07","0,991567","1,06",10.015.534,703.253.249
"Aug 29, 2019","1,05","1,07","0,996188","0,998172",14.710.732,659.166.382
"Aug 28, 2019","1,13","1,13","1,04","1,05",9.878.622,693.879.132
"Aug 27, 2019","1,16","1,17","1,12","1,13",8.137.996,745.097.752
"Aug 26, 2019","1,14","1,18","1,13","1,16",8.943.795,765.358.762
"Aug 25, 2019","1,15","1,16","1,13","1,14",7.996.369,754.098.350
"Aug 24, 2019","1,17","1,18","1,12","1,15",9.414.392,758.721.110
"Aug 23, 2019","1,14","1,2","1,13","1,17",9.906.828,772.431.594
"Aug 22, 2019","1,12","1,15","1,1","1,14",8.824.747,752.276.973
"Aug 21, 2019","1,16","1,16","1,1","1,12",11.809.364,738.442.909
"Aug 20, 2019","1,21","1,22","1,16","1,16",6.759.399,766.459.768
"Aug 19, 2019","1,2","1,24","1,2","1,21",7.024.532,801.513.726
"Aug 18, 2019","1,19","1,24","1,18","1,2",5.300.851,794.345.202
"Aug 17, 2019","1,22","1,22","1,17","1,19",4.859.686,787.218.715
"Aug 16, 2019","1,22","1,23","1,14","1,22",8.512.652,805.043.456
"Aug 15, 2019","1,16","1,25","1,05","1,22",13.913.968,807.752.353
"Aug 14, 2019","1,26","1,28","1,15","1,16",10.844.927,769.123.801
"Aug 13, 2019","1,36","1,37","1,26","1,26",10.432.675,829.436.539
"Aug 12, 2019","1,38","1,39","1,36","1,36",8.575.614,899.603.980
"Aug 11, 2019","1,39","1,41","1,37","1,38",8.402.166,908.558.771
"Aug 10, 2019","1,43","1,44","1,36","1,39",11.888.934,919.898.719
"Aug 09, 2019","1,55","1,56","1,37","1,43",23.985.476,946.513.275
"Aug 08, 2019","1,35","1,73","1,34","1,55",36.246.315,1.023.902.326
"Aug 07, 2019","1,47","1,48","1,35","1,35",11.480.552,892.389.418
