Date,Open,High,Low,Close,Volume,Market Cap
"Oct 15, 2019","3,1","3,15","2,91","2,95",159.637.351,562.462.768
"Oct 14, 2019","2,88","3,12","2,88","3,1",160.775.420,591.511.951
"Oct 13, 2019","2,84","2,92","2,8","2,88",138.183.164,549.067.250
"Oct 12, 2019","2,84","2,87","2,8","2,84",130.032.625,541.481.340
"Oct 11, 2019","2,91","2,92","2,75","2,84",147.536.935,540.687.492
"Oct 10, 2019","2,91",3,"2,74","2,9",170.166.340,553.772.569
"Oct 09, 2019","2,91","3,02","2,84","2,91",133.198.475,555.297.981
"Oct 08, 2019","2,91","3,06","2,84","2,91",143.729.013,555.690.359
"Oct 07, 2019","2,67","2,95","2,59","2,91",116.735.139,554.766.043
"Oct 06, 2019","2,75","2,77","2,61","2,67",99.964.727,508.541.850
"Oct 05, 2019","2,59","2,77","2,56","2,75",105.799.482,523.752.708
"Oct 04, 2019","2,58","2,62","2,5","2,59",93.827.667,493.133.634
"Oct 03, 2019","2,61","2,66","2,52","2,58",112.791.728,492.272.917
"Oct 02, 2019","2,55","2,62","2,44","2,6",116.200.106,496.552.363
"Oct 01, 2019","2,65","2,65","2,49","2,55",118.931.113,486.332.754
"Sep 30, 2019","2,21","2,65","2,19","2,63",136.780.367,501.571.355
"Sep 29, 2019","2,28","2,29","2,12","2,21",106.690.215,420.753.478
"Sep 28, 2019","2,29","2,31","2,21","2,28",96.812.584,435.186.653
"Sep 27, 2019","2,22","2,29","2,17","2,29",113.206.441,436.934.670
"Sep 26, 2019","2,3","2,35","2,09","2,22",140.448.613,423.708.570
"Sep 25, 2019","2,23","2,42","2,16","2,3",177.658.028,439.268.852
"Sep 24, 2019","2,58","2,66","2,09","2,24",188.249.041,427.485.956
"Sep 23, 2019","2,92","2,92","2,58","2,58",129.682.436,491.987.769
"Sep 22, 2019","3,07","3,08","2,81","2,91",140.188.584,555.000.113
"Sep 21, 2019","3,18","3,29","3,04","3,07",146.995.495,586.276.849
"Sep 20, 2019","3,14","3,26","3,08","3,18",148.024.573,607.338.024
"Sep 19, 2019","3,31","3,31","2,94","3,13",184.157.575,596.904.964
"Sep 18, 2019","3,31","3,4","3,26","3,31",163.496.342,631.189.165
"Sep 17, 2019","3,33","3,44","3,22","3,32",177.431.367,633.548.174
"Sep 16, 2019","3,44","3,56","3,18","3,32",180.803.360,632.979.343
"Sep 15, 2019","3,11","3,54","3,1","3,45",189.272.974,657.552.909
"Sep 14, 2019","3,17","3,24",3,"3,11",173.629.172,592.230.157
"Sep 13, 2019","3,08","3,3","3,01","3,17",199.583.060,605.163.896
"Sep 12, 2019","2,58","3,2","2,51","3,08",192.961.557,587.383.710
"Sep 11, 2019","2,6","2,7","2,42","2,57",144.069.231,490.934.316
"Sep 10, 2019","2,74","2,93","2,54","2,59",189.092.871,494.703.405
"Sep 09, 2019","2,73","2,96","2,45","2,74",225.072.497,522.540.638
"Sep 08, 2019","2,18","2,75","2,16","2,73",196.201.839,521.361.739
"Sep 07, 2019","2,05","2,29","2,04","2,18",146.368.019,414.893.698
"Sep 06, 2019","1,95","2,25","1,94","2,04",133.395.732,389.639.446
"Sep 05, 2019","2,05","2,05","1,91","1,95",113.255.491,371.475.988
"Sep 04, 2019","2,16","2,16","2,03","2,05",107.148.222,390.494.353
"Sep 03, 2019","2,12","2,22","2,12","2,16",127.964.524,412.176.574
"Sep 02, 2019","2,14","2,17","2,07","2,12",117.415.985,404.413.303
"Sep 01, 2019","2,04","2,23","2,01","2,14",110.298.864,407.758.260
"Aug 31, 2019","2,16","2,17","2,01","2,04",107.053.453,388.605.920
"Aug 30, 2019","2,17","2,23","2,11","2,16",99.188.202,411.781.269
"Aug 29, 2019","2,33","2,33","2,16","2,17",144.367.075,414.695.846
"Aug 28, 2019","2,57","2,6","2,32","2,32",131.788.399,442.743.836
"Aug 27, 2019","2,62","2,64","2,5","2,56",123.595.893,488.442.591
"Aug 26, 2019","2,63","2,7","2,59","2,62",103.446.660,500.489.628
"Aug 25, 2019","2,7","2,74","2,61","2,62",104.651.642,499.349.869
"Aug 24, 2019","2,7","2,74","2,61","2,7",106.694.697,514.937.893
"Aug 23, 2019","2,72","2,76","2,59","2,7",129.721.582,515.720.515
"Aug 22, 2019","2,65","2,74","2,57","2,72",102.851.813,518.612.507
"Aug 21, 2019","2,87","2,88","2,6","2,65",130.044.350,505.698.204
"Aug 20, 2019","2,91","2,93","2,78","2,89",120.939.299,550.687.053
"Aug 19, 2019","2,99","2,99","2,81","2,91",120.726.904,554.912.060
"Aug 18, 2019","2,91","2,99","2,87","2,98",104.947.554,567.604.545
"Aug 17, 2019","2,95","2,95","2,84","2,9",100.937.146,553.141.768
"Aug 16, 2019","2,95","3,02","2,83","2,92",128.767.169,556.632.355
"Aug 15, 2019","2,84","2,99","2,72","2,95",118.159.631,562.660.160
"Aug 14, 2019","3,25","3,28","2,84","2,84",143.341.869,542.120.033
"Aug 13, 2019","3,33","3,34","3,15","3,25",130.277.229,619.723.678
"Aug 12, 2019","3,53","3,64","3,33","3,33",136.927.300,635.407.748
"Aug 11, 2019","3,34","3,53","3,29","3,52",119.824.702,672.076.520
"Aug 10, 2019","3,14","3,37","3,14","3,34",131.283.352,636.214.333
"Aug 09, 2019","3,27","3,31","3,09","3,14",121.369.452,598.683.603
"Aug 08, 2019","3,5","3,5","3,16","3,26",129.180.828,622.079.898
"Aug 07, 2019","3,55","3,68","3,47","3,5",127.921.987,666.501.619
"Aug 06, 2019","3,79","3,8","3,51","3,55",126.484.099,677.875.125
"Aug 05, 2019","3,61","3,87","3,61","3,79",132.794.918,722.946.974
"Aug 04, 2019","3,7","3,78","3,59","3,61",90.515.499,688.488.764
"Aug 03, 2019","3,66","3,79","3,64","3,71",94.736.604,706.528.201
"Aug 02, 2019","3,55","3,9","3,53","3,66",106.897.992,697.565.673
"Aug 01, 2019","3,66","3,68","3,48","3,56",68.444.005,678.390.927
"jul. 31, 2019","3,6","3,75","3,6","3,66",115.217.467,697.645.163
"jul. 30, 2019","3,6","3,66","3,52","3,6",114.588.229,685.797.659
"jul. 29, 2019","3,62","3,68","3,55","3,6",119.873.997,687.142.202
"jul. 28, 2019","3,62","3,67","3,5","3,62",110.281.449,689.863.878
"jul. 27, 2019","3,9","4,01","3,57","3,62",117.266.920,689.671.448
"jul. 26, 2019","3,83","3,93","3,71","3,9",116.669.870,744.570.091
"jul. 25, 2019","3,91","4,03","3,81","3,83",118.915.409,731.289.303
"jul. 24, 2019","3,73","4,06","3,62","3,91",139.544.674,745.698.465
"jul. 23, 2019",4,4,"3,71","3,72",122.638.990,710.117.884
"jul. 22, 2019","4,22","4,34","3,9",4,128.878.764,762.720.351
"jul. 21, 2019","4,07","4,32",4,"4,23",183.003.172,806.272.808
"jul. 20, 2019","3,94","4,22","3,94","4,07",178.338.930,776.372.701
"jul. 19, 2019","4,12","4,2","3,84","3,94",176.444.671,750.406.984
"jul. 18, 2019","3,85","4,18","3,7","4,12",195.747.961,785.535.785
"jul. 17, 2019","3,65","4,01","3,57","3,83",194.212.503,730.936.272
"jul. 16, 2019","4,19","4,25","3,55","3,65",169.476.663,696.192.771
"jul. 15, 2019","3,83","4,43","3,58","4,19",244.025.539,798.737.816
"jul. 14, 2019","4,28","4,29","3,82","3,82",237.373.610,728.560.119
"jul. 13, 2019","4,38","4,55","4,15","4,28",236.384.357,816.172.392
"jul. 12, 2019","4,35","4,6","4,23","4,54",55.529.845,865.794.823
"jul. 11, 2019","4,49","4,65","4,09","4,35",219.122.792,828.937.553
"jul. 10, 2019","4,99","5,01","4,23","4,49",137.049.792,855.461.928
"jul. 09, 2019","5,19","5,22","4,92","5,01",108.308.605,955.021.109
"jul. 08, 2019","5,41","5,43","5,14","5,19",59.231.943,989.932.545
"jul. 07, 2019","5,29","5,43","5,21","5,41",53.427.683,1.030.941.752
"jul. 06, 2019","5,36","5,5","5,27","5,29",57.677.233,1.008.897.021
"jul. 05, 2019","5,49","5,5","5,35","5,36",65.187.397,1.021.845.213
"jul. 04, 2019","5,61","5,79","5,49","5,49",67.162.234,1.047.290.295
"jul. 03, 2019","5,35","5,64","5,33","5,61",87.321.335,1.068.912.297
"jul. 02, 2019","5,46","5,64","5,11","5,35",95.698.664,1.019.998.672
"jul. 01, 2019","5,41","5,68","5,16","5,46",90.786.814,1.041.667.538
"jun. 30, 2019","6,08","6,11","5,41","5,41",83.453.264,1.032.279.304
"jun. 29, 2019","5,92","6,16","5,62","6,08",86.786.958,1.159.300.177
"jun. 28, 2019","5,47","5,96","5,38","5,92",100.518.290,1.129.171.144
"jun. 27, 2019","6,31","6,38","5,31","5,47",138.471.353,1.042.914.729
"jun. 26, 2019","6,58","6,83","6,2","6,31",115.261.168,1.202.661.457
"jun. 25, 2019","6,64","6,73","6,48","6,58",75.054.340,1.254.641.357
"jun. 24, 2019","6,8","6,82","6,54","6,64",58.307.067,1.266.089.571
"jun. 23, 2019","6,69","7,15","6,63","6,8",68.464.562,1.297.201.138
"jun. 22, 2019","6,52","6,92","6,51","6,69",82.497.465,1.276.004.798
"jun. 21, 2019","6,5","6,59","6,36","6,52",64.958.852,1.242.446.023
"jun. 20, 2019","6,64","6,69","6,31","6,5",62.912.913,1.238.685.540
"jun. 19, 2019","6,59","6,81","6,58","6,65",44.465.850,1.267.886.254
"jun. 18, 2019","7,01","7,04","6,5","6,59",58.369.435,1.255.871.810
"jun. 17, 2019","6,74","7,1","6,48","7,02",81.971.935,1.338.109.288
"jun. 16, 2019","6,2","6,74","6,16","6,74",70.784.039,1.285.689.468
"jun. 15, 2019","6,3","6,3","6,12","6,2",51.688.148,1.182.396.920
"jun. 14, 2019","6,29","6,3","5,95","6,3",68.909.619,1.201.222.633
"jun. 13, 2019","6,13","6,52","6,08","6,29",67.900.352,1.198.829.419
"jun. 12, 2019","5,98","6,27","5,9","6,13",63.690.195,1.169.221.850
"jun. 11, 2019","6,11","6,17","5,81","5,98",53.676.891,1.141.014.440
"jun. 10, 2019","5,86","6,11","5,77","6,11",61.495.899,1.164.854.311
"jun. 09, 2019","6,14","6,19","5,71","5,87",49.629.337,1.119.797.047
"jun. 08, 2019","6,34","6,35","5,98","6,14",50.257.190,1.170.516.443
"jun. 07, 2019","6,06","6,58","5,94","6,34",101.407.237,1.208.838.509
"jun. 06, 2019","6,18","6,18","5,68","6,06",78.003.590,1.155.320.476
"jun. 05, 2019","5,94","6,29","5,69","6,18",93.898.670,1.179.222.071
"jun. 04, 2019","6,61","6,84","5,81","5,92",129.719.691,1.128.755.551
"jun. 03, 2019","6,36","7,25","6,08","6,61",212.229.620,1.260.884.793
"jun. 02, 2019","5,78","6,36","5,6","6,36",84.717.218,1.212.264.016
"jun. 01, 2019","5,81","6,3","5,69","5,78",125.167.747,1.102.188.614
"May 31, 2019","5,94","5,95","5,28","5,81",136.736.662,1.108.478.181
"May 30, 2019","4,69","6,54","4,69","5,94",272.876.291,1.132.682.951
"May 29, 2019","4,76","4,81","4,51","4,69",52.450.620,894.188.262
"May 28, 2019","4,67","4,82","4,51","4,76",56.441.565,908.066.009
"May 27, 2019","4,52","4,71","4,52","4,67",75.962.593,890.485.476
"May 26, 2019","4,42","4,55","4,29","4,51",49.349.632,859.734.893
"May 25, 2019","4,47","4,61","4,35","4,42",43.392.192,843.739.243
"May 24, 2019","4,34","4,77","4,28","4,47",82.477.989,852.940.374
"May 23, 2019","4,35","4,37","4,13","4,34",50.139.060,826.634.619
"May 22, 2019","4,78","4,8","4,36","4,36",53.427.877,831.229.997
"May 21, 2019","4,71","4,81","4,55","4,78",57.280.911,910.643.797
"May 20, 2019","4,89","4,91","4,54","4,72",69.473.607,900.946.944
"May 19, 2019","4,71","5,17","4,65","4,89",82.033.956,933.280.007
"May 18, 2019","4,4","4,97","4,35","4,71",72.187.066,898.848.813
"May 17, 2019","4,27","4,79","3,95","4,4",117.708.947,838.349.085
"May 16, 2019","4,53","4,77","4,04","4,28",76.583.313,815.780.283
"May 15, 2019",4,"4,62","3,99","4,53",81.407.357,863.640.970
"May 14, 2019","3,95","4,1","3,83",4,68.024.772,762.416.115
"May 13, 2019","3,77","4,15","3,76","3,94",63.138.772,750.725.693
"May 12, 2019",4,"4,06","3,71","3,77",45.901.518,719.467.337
"May 11, 2019","3,83","4,17","3,73","4,02",72.859.937,766.144.178
"May 10, 2019","3,9","4,11","3,69","3,83",53.606.617,730.892.432
"May 09, 2019","4,37","4,47","3,53","3,9",76.347.151,742.999.857
"May 08, 2019","4,6","4,6","4,27","4,35",60.816.520,830.417.397
"May 07, 2019","4,73","5,03","4,61","4,61",58.235.752,879.746.037
"May 06, 2019","4,85","4,86","4,52","4,73",63.030.290,901.075.804
"May 05, 2019","5,26","5,26","4,79","4,85",68.292.315,925.545.511
"May 04, 2019","5,31","5,58","4,79","5,26",164.883.490,1.003.019.650
"May 03, 2019","4,59","5,34","4,57","5,31",161.847.461,1.012.716.790
"May 02, 2019","4,39","4,62","4,23","4,59",83.803.871,876.148.070
"May 01, 2019","3,94","4,6","3,92","4,39",90.528.588,837.145.852
"Apr 30, 2019","3,75","4,04","3,75","3,94",53.924.933,750.753.657
"Apr 29, 2019","4,46","4,67","3,7","3,75",86.344.115,0
"Apr 28, 2019","3,44","5,14","3,4","4,43",88.477.197,0
"Apr 27, 2019","3,64","3,67","3,39","3,43",24.145.210,0
"Apr 26, 2019","3,3","3,77","3,19","3,63",36.448.158,0
"Apr 25, 2019","3,69","3,78","3,23","3,3",38.575.975,0
"Apr 24, 2019","4,12","4,15","3,1","3,64",51.989.410,0
"Apr 23, 2019","4,38","5,31","4,11","4,12",69.288.593,0
"Apr 22, 2019","5,17","6,95","4,24","4,38",14.693.545,0
"Apr 21, 2019","5,4","5,48","4,65","5,22",4.423.092,0
"Apr 20, 2019","4,87","5,44","4,86","5,44",4.130.471,0
"Apr 19, 2019","4,36","4,9","4,3","4,88",5.806.997,0
"Apr 18, 2019","4,34","4,42","4,27","4,36",3.962.743,0
"Apr 17, 2019","4,36","4,44","4,29","4,35",5.040.510,0
"Apr 16, 2019","4,34","4,48","4,27","4,42",6.687.900,0
"Apr 15, 2019","4,46","4,49","4,29","4,35",4.043.798,0
"Apr 14, 2019","4,3","4,49","4,12","4,46",4.087.545,0
"Apr 13, 2019","4,3","4,47","4,17","4,3",4.074.112,0
"Apr 12, 2019","3,52","4,33","3,48","4,31",4.766.004,0
"Apr 11, 2019","3,77","3,86","3,48","3,51",5.287.619,0
"Apr 10, 2019","3,8","4,18","3,67","3,75",4.666.417,0
"Apr 09, 2019","5,45","5,47","3,8","3,84",5.205.817,0
"Apr 08, 2019","4,63","5,85","4,62","5,45",4.041.530,0
"Apr 07, 2019","4,47","4,89","4,34","4,62",4.191.619,0
"Apr 06, 2019","3,81","4,46","3,77","4,45",4.623.456,0
"Apr 05, 2019","3,74","3,84","3,67","3,81",5.415.803,0
"Apr 04, 2019","3,76","3,83","3,7","3,75",5.321.012,0
"Apr 03, 2019","3,79","3,93","3,66","3,77",5.083.727,0
"Apr 02, 2019","3,76","3,83","3,61","3,79",5.365.043,0
"Apr 01, 2019","3,61","3,87","3,6","3,73",4.158.589,0
"mar. 31, 2019","3,47","3,63","3,44","3,62",3.945.618,0
"mar. 30, 2019","3,54","3,56","3,38","3,47",3.370.884,0
"mar. 29, 2019","3,49","3,55","3,41","3,54",4.012.185,0
"mar. 28, 2019","3,77","3,79","3,48","3,49",6.030.320,0
"mar. 27, 2019","3,75","3,83","3,6","3,78",7.031.767,0
"mar. 26, 2019","3,76","3,83","3,48","3,74",6.463.760,0
"mar. 25, 2019","3,75","3,96","3,66","3,78",4.661.791,0
"mar. 24, 2019","3,45","3,88","3,43","3,77",3.928.803,0
"mar. 23, 2019","3,51","3,53","3,34","3,45",4.409.797,0
"mar. 22, 2019","3,63","3,63","3,29","3,5",4.680.808,0
"mar. 21, 2019","4,42","4,42","3,59","3,63",3.901.346,0
"mar. 20, 2019","4,82","4,84","3,87","4,38",3.934.421,0
"mar. 19, 2019","5,1","5,21","4,79","4,82",3.891.084,0
"mar. 18, 2019","4,83","5,23","4,83","5,11",2.567.201,0
"mar. 17, 2019","7,36","7,36","4,73","4,78",2.653.565,0
"mar. 16, 2019","7,51","8,31","6,69","7,38",3.477.393,0
"mar. 15, 2019","6,63","7,72","6,43","7,5",6.057.301,0
"mar. 14, 2019","6,44","6,64","6,35","6,53",7.318.172,0
,,,,,,
* Earliest data in range (UTC time),,,,,,
,,,,,,
** Latest data in range (UTC time),,,,,,
About Cosmos,,,,,,
"Cosmos price today is $4,71 USD with a 24-hour trading volume of $301.388.320 USD. Cosmos is down 11,48% in the last 24 hours. The current CoinMarketCap ranking is #23, with a market cap of $960.761.537 USD.",,,,,,
,,,,,,
What Is Cosmos (ATOM)?,,,,,,
"In a nutshell, Cosmos bills itself as a project that solves some of the “hardest problems” facing the blockchain industry. It aims to offer an antidote to “slow, expensive, unscalable and environmentally harmful” proof-of-work protocols, like those used by Bitcoin, by offering an ecosystem of connected blockchains.",,,,,,
,,,,,,
"The project’s other goals include making blockchain technology less complex and difficult for developers thanks to a modular framework that demystifies decentralized apps. Last but not least, an Interblockchain Communication protocol makes it easier for blockchain networks to communicate with each other — preventing fragmentation in the industry.",,,,,,
,,,,,,
"Cosmos’ origins can be dated back to 2014, when Tendermint, a core contributor to the network, was founded. In 2016, a white paper for Cosmos was published — and a token sale was held the following year. ATOM tokens are earned through a hybrid proof-of-stake algorithm, and they help to keep the Cosmos Hub, the project’s flagship blockchain, secure. This cryptocurrency also has a role in the network’s governance.",,,,,,
,,,,,,
Who Are the Founders of Cosmos?,,,,,,
"The co-founders of Tendermint — the gateway to the Cosmos ecosystem — were Jae Kwon, Zarko Milosevic and Ethan Buchman. Although Kwon is still listed as principal architect, he stepped down as CEO in 2020. He maintains he is still a part of the project but is mainly focusing on other initiatives. He has now been replaced as Tendermint’s CEO by Peng Zhong, and the whole board of directors was given quite a substantial refresh. Their goals include enhancing the experience for developers, creating an enthusiastic community for Cosmos and building educational resources so greater numbers of people are aware of what this network is capable of.",,,,,,
,,,,,,
What Makes Cosmos Unique?,,,,,,
"A major concern for some in the crypto industry centers on the levels of fragmentation seen in blockchain networks. There are hundreds in existence, but very few of them can communicate with each other. Cosmos aims to turn this on its head by making this possible.",,,,,,
,,,,,,
"Cosmos is described as “Blockchain 3.0” — and as we mentioned earlier, a big goal is ensuring that its infrastructure is straightforward to use. To this end, the Cosmos software development kit focuses on modularity. This allows a network to be easily built using chunks of code that already exist. Long-term, it’s hoped that complex applications will be straightforward to construct as a result.",,,,,,
,,,,,,
"Scalability is another priority, meaning substantially more transactions can be processed a second than more old-fashioned blockchains like Bitcoin and Ethereum. If blockchains are to ever achieve mainstream adoption, they’ll need to be able to cope with demand as well as existing payment processing companies or websites — or be even better.",,,,,,
,,,,,,
Check out simple definitions for crypto terms in our glossary,,,,,,
,,,,,,
Learn about blockchain basics with CMC Alexandria,,,,,,
,,,,,,
Read the latest features in our blog,,,,,,
,,,,,,
How Many Cosmos (ATOM) Coins Are There in Circulation?,,,,,,
"ATOM has a very specific total supply — 260,906,513 to be exact. Of these, at the time of writing, about 203,121,910 were in circulation. It is worth noting that these cryptocurrencies aren’t mined — instead, they are earned through staking.",,,,,,
,,,,,,
"Two private sales were held in January 2017, followed by a public sale in April of that year. This raised a total of $16 million, which is the equivalent of about $0.10 per ATOM.",,,,,,
,,,,,,
"Breaking down the token distribution, about 80% was allocated to investors, while the remaining 20% was split between two companies: All In Bits and the Interchain Foundation.",,,,,,
,,,,,,
Cosmos has compared ATOM tokens to the ASICs that are used to mine Bitcoin. As a technical paper written by the Tendermint team explained: “It is a piece of virtualized hardware (economic capital) that you need to obtain in order to participate as a keeper in the network.”,,,,,,
,,,,,,
How Is the Cosmos Network Secured?,,,,,,
"As we mentioned earlier, Cosmos uses a proof-of-stake consensus algorithm. Validator nodes that stake a higher quantity of ATOM tokens are more likely to be chosen to verify transactions and earn rewards. Nodes that are found to be acting dishonestly are penalized — and they can end up losing the tokens that they had at stake.",,,,,,
,,,,,,
Where Can You Buy Cosmos (ATOM)?,,,,,,
"Given the size of Cosmos, it is now available across a number of major exchanges — including big names such as Binance, Coinbase and OKEx. It’s possible to find trading pairs with a number of fiat currencies, and you can find more about the process of converting dollars and euros to crypto here.",,,,,,
Cosmos Price,,,,,,
Cosmos Price,"$4,71 USD",,,,,
Cosmos ROI,"-26,88%",,,,,
Market Rank,#23,,,,,
Market Cap,$960.761.537 USD,,,,,
24 Hour Volume,$301.388.320 USD,,,,,
Circulating Supply,204.032.429 ATOM,,,,,
Total Supply,261.817.032 ATOM,,,,,
Max Supply,No Data,,,,,
All Time High,"$8,86 USD
(Aug 25, 2020)",,,,,
All Time Low,"$1,13 USD
(Mar 13, 2020)",,,,,
52 Week High / Low,"$8,86 USD /
$1,13 USD",,,,,
90 Day High / Low,"$8,86 USD /
$4,57 USD",,,,,
30 Day High / Low,"$5,83 USD /
$4,57 USD",,,,,
7 Day High / Low,"$5,60 USD /
$4,57 USD",,,,,
24 Hour High / Low,"$4,79 USD /
$4,57 USD",,,,,
Yesterday's High / Low,"$5,40 USD /
$4,71 USD",,,,,
Yesterday's Open / Close,"$5,38 USD /
$4,75 USD",,,,,
Yesterday's Change,"$-0,631256 USD (-11,74%)",,,,,
Yesterday's Volume,$158.578.836 USD,,,,,
Sign up for our newsletter,,,,,,
"Get crypto analysis, news and updates, right to your inbox! Sign up here so you don't miss a single one.",,,,,,
Related Cryptocurrencies,,,,,,
Wrapped Bitcoin (WBTC),,,,,,
NEM (XEM),,,,,,
Neo (NEO),,,,,,
Dai (DAI),,,,,,
Huobi Token (HT),,,,,,
