Date,Open*,High,Low,Close**,Volume,Market Cap
"nov. 09, 2020",$2.539,$2.561,$2.461,$2.507,"$3,079,413,903","$11,362,000,767"
"nov. 08, 2020",$2.496,$2.567,$2.479,$2.539,"$2,364,742,336","$11,506,594,737"
"nov. 07, 2020",$2.584,$2.664,$2.456,$2.496,"$3,395,345,984","$11,309,192,154"
"nov. 06, 2020",$2.458,$2.608,$2.453,$2.584,"$3,282,591,092","$11,710,770,062"
"nov. 05, 2020",$2.378,$2.470,$2.376,$2.458,"$2,949,508,995","$11,129,902,603"
"nov. 04, 2020",$2.395,$2.404,$2.334,$2.378,"$3,335,786,074","$10,768,360,115"
"nov. 03, 2020",$2.354,$2.421,$2.288,$2.395,"$3,052,524,907","$10,846,131,389"
"nov. 02, 2020",$2.398,$2.443,$2.338,$2.354,"$2,412,875,798","$10,660,940,810"
"nov. 01, 2020",$2.397,$2.413,$2.371,$2.398,"$1,855,741,696","$10,859,147,268"
"Oct 31, 2020",$2.392,$2.432,$2.377,$2.397,"$2,100,764,094","$10,856,735,912"
"Oct 30, 2020",$2.423,$2.440,$2.328,$2.392,"$2,364,402,263","$10,831,358,981"
"Oct 29, 2020",$2.459,$2.470,$2.403,$2.423,"$5,451,698,743","$10,967,740,784"
"Oct 28, 2020",$2.529,$2.564,$2.446,$2.459,"$2,375,598,739","$11,129,335,088"
"Oct 27, 2020",$2.487,$2.539,$2.481,$2.529,"$2,273,574,015","$11,447,769,074"
"Oct 26, 2020",$2.532,$2.584,$2.441,$2.487,"$2,390,566,065","$11,257,120,780"
"Oct 25, 2020",$2.564,$2.571,$2.517,$2.532,"$1,484,930,709","$11,457,404,250"
"Oct 24, 2020",$2.549,$2.576,$2.528,$2.564,"$1,590,424,952","$11,602,995,674"
"Oct 23, 2020",$2.573,$2.593,$2.507,$2.549,"$2,125,734,863","$11,532,775,250"
"Oct 22, 2020",$2.513,$2.635,$2.512,$2.568,"$2,827,483,708","$11,620,035,569"
"Oct 21, 2020",$2.435,$2.552,$2.432,$2.516,"$2,306,399,543","$11,385,086,697"
"Oct 20, 2020",$2.459,$2.494,$2.426,$2.436,"$1,526,376,279","$11,021,199,803"
"Oct 19, 2020",$2.423,$2.495,$2.405,$2.460,"$1,435,700,560","$11,129,415,716"
"Oct 18, 2020",$2.409,$2.434,$2.406,$2.422,"$1,238,720,802","$10,960,191,725"
"Oct 17, 2020",$2.405,$2.427,$2.392,$2.409,"$1,173,505,925","$10,901,642,739"
"Oct 16, 2020",$2.461,$2.476,$2.385,$2.404,"$1,656,312,547","$10,879,589,587"
"Oct 15, 2020",$2.494,$2.503,$2.440,$2.459,"$1,652,788,747","$11,125,383,615"
"Oct 14, 2020",$2.567,$2.584,$2.467,$2.494,"$1,954,936,434","$11,284,082,017"
"Oct 13, 2020",$2.564,$2.600,$2.533,$2.563,"$2,098,212,018","$11,595,093,665"
"Oct 12, 2020",$2.557,$2.582,$2.502,$2.564,"$2,117,892,928","$11,581,733,743"
"Oct 11, 2020",$2.542,$2.582,$2.538,$2.557,"$1,851,962,086","$11,548,868,315"
"Oct 10, 2020",$2.532,$2.598,$2.531,$2.543,"$1,957,706,164","$11,484,360,137"
"Oct 09, 2020",$2.514,$2.567,$2.500,$2.535,"$2,104,833,281","$11,448,242,391"
"Oct 08, 2020",$2.489,$2.528,$2.429,$2.515,"$1,984,994,731","$11,356,288,256"
"Oct 07, 2020",$2.454,$2.512,$2.417,$2.485,"$1,894,313,447","$11,224,598,914"
"Oct 06, 2020",$2.508,$2.588,$2.424,$2.453,"$3,068,832,281","$11,080,168,289"
"Oct 05, 2020",$2.482,$2.537,$2.471,$2.508,"$2,159,900,755","$11,327,476,373"
"Oct 04, 2020",$2.331,$2.501,$2.322,$2.477,"$1,885,456,462","$11,186,060,598"
"Oct 03, 2020",$2.342,$2.350,$2.329,$2.329,"$1,261,839,176","$10,520,051,302"
"Oct 02, 2020",$2.383,$2.393,$2.298,$2.341,"$1,849,001,296","$10,573,305,365"
"Oct 01, 2020",$2.420,$2.446,$2.349,$2.382,"$1,725,071,846","$10,759,891,553"
"Sep 30, 2020",$2.431,$2.431,$2.389,$2.418,"$1,571,088,310","$10,913,203,939"
"Sep 29, 2020",$2.413,$2.466,$2.390,$2.432,"$1,630,882,291","$10,976,092,169"
"Sep 28, 2020",$2.433,$2.477,$2.416,$2.419,"$1,722,817,156","$10,916,733,255"
"Sep 27, 2020",$2.418,$2.444,$2.385,$2.428,"$1,388,129,507","$10,947,604,292"
"Sep 26, 2020",$2.419,$2.456,$2.387,$2.422,"$1,589,059,311","$10,920,765,623"
"Sep 25, 2020",$2.329,$2.443,$2.303,$2.419,"$1,770,527,280","$10,910,028,142"
"Sep 24, 2020",$2.217,$2.337,$2.203,$2.329,"$1,937,069,766","$10,503,396,316"
"Sep 23, 2020",$2.333,$2.350,$2.211,$2.212,"$1,646,803,535","$9,976,501,615"
"Sep 22, 2020",$2.318,$2.347,$2.302,$2.334,"$1,019,583,831","$10,526,490,795"
"Sep 21, 2020",$2.468,$2.481,$2.305,$2.321,"$1,718,957,623","$10,468,793,071"
"Sep 20, 2020",$2.517,$2.517,$2.437,$2.467,"$1,091,283,585","$11,113,896,108"
"Sep 19, 2020",$2.505,$2.541,$2.484,$2.517,"$1,043,485,055","$11,337,877,219"
"Sep 18, 2020",$2.523,$2.557,$2.471,$2.507,"$1,282,349,756","$11,292,428,408"
"Sep 17, 2020",$2.477,$2.582,$2.472,$2.522,"$1,735,400,721","$11,359,386,614"
"Sep 16, 2020",$2.440,$2.510,$2.367,$2.478,"$1,421,286,455","$11,163,601,882"
"Sep 15, 2020",$2.463,$2.492,$2.434,$2.438,"$1,245,531,094","$10,983,553,364"
"Sep 14, 2020",$2.418,$2.498,$2.403,$2.463,"$1,195,994,290","$11,095,132,155"
"Sep 13, 2020",$2.478,$2.531,$2.389,$2.418,"$1,163,182,194","$10,883,759,101"
"Sep 12, 2020",$2.431,$2.488,$2.418,$2.478,"$1,043,746,083","$11,154,409,008"
"Sep 11, 2020",$2.435,$2.448,$2.375,$2.433,"$1,096,662,166","$10,950,852,982"
"Sep 10, 2020",$2.397,$2.492,$2.396,$2.435,"$1,353,359,148","$10,961,584,883"
"Sep 09, 2020",$2.367,$2.432,$2.343,$2.396,"$1,203,137,131","$10,785,112,204"
"Sep 08, 2020",$2.420,$2.439,$2.328,$2.368,"$1,618,416,970","$10,656,568,301"
"Sep 07, 2020",$2.408,$2.434,$2.313,$2.422,"$1,773,175,897","$10,900,539,863"
"Sep 06, 2020",$2.377,$2.437,$2.313,$2.407,"$1,752,405,005","$10,835,602,512"
"Sep 05, 2020",$2.558,$2.596,$2.338,$2.377,"$2,160,621,038","$10,698,811,447"
"Sep 04, 2020",$2.467,$2.661,$2.443,$2.559,"$1,924,234,480","$11,517,592,373"
"Sep 03, 2020",$2.766,$2.767,$2.454,$2.466,"$1,847,290,355","$11,098,891,750"
"Sep 02, 2020",$2.956,$3.032,$2.692,$2.765,"$1,985,414,445","$12,443,862,450"
